gameWeek,predictTeam,predict_proba,probaGuess,favorite,lineGuess,Line
11,New England Patriots,0.82040929994,16.0,New England Patriots,16.0,-13.0
11,Kansas City Chiefs,0.773448394548,15.0,Kansas City Chiefs,14.0,7.5
11,New York Giants,0.769977259966,14.0,New York Giants,13.0,7.5
11,Detroit Lions,0.760122228043,13.0,Detroit Lions,10.0,6.5
11,Dallas Cowboys,0.757705603337,12.0,Dallas Cowboys,12.0,7.0
11,Washington Redskins,0.745407932576,11.0,Washington Redskins,5.0,2.5
11,Minnesota Vikings,0.722234993351,10.0,Minnesota Vikings,3.0,0.1
11,Pittsburgh Steelers,0.692387040726,9.0,Pittsburgh Steelers,15.0,-8.5
11,Seattle Seahawks,0.677133927905,8.0,Seattle Seahawks,11.0,6.5
11,Oakland Raiders,0.660427323866,7.0,Oakland Raiders,9.0,5.5
11,Cincinnati Bengals,0.626663584699,6.0,Cincinnati Bengals,6.0,3.0
11,Miami Dolphins,0.537886462318,5.0,Miami Dolphins,4.0,-1.0
11,Tennessee Titans,0.5,4.0,Indianapolis Colts,7.0,3.0
11,New Orleans Saints,0.461258081154,3.0,Carolina Panthers,8.0,3.5
