gameWeek,predictTeam,predict_proba,probaGuess,favorite,lineGuess,Line
2,New England Patriots,0.92221793366,16.0,New England Patriots,15.0,6.5
2,Denver Broncos,0.913395384435,15.0,Denver Broncos,10.0,6.0
2,Detroit Lions,0.90447632189,14.0,Detroit Lions,11.0,6.0
2,Oakland Raiders,0.885263299239,13.0,Oakland Raiders,9.0,5.0
2,New York Giants,0.878750063137,12.0,New York Giants,8.0,4.5
2,Seattle Seahawks,0.878730611773,11.0,Seattle Seahawks,13.0,-6.5
2,Baltimore Ravens,0.863903349378,10.0,Baltimore Ravens,12.0,-6.5
2,Pittsburgh Steelers,0.639977713529,9.0,Pittsburgh Steelers,7.0,3.5
2,Washington Redskins,0.619442001759,8.0,Washington Redskins,4.0,2.5
2,Houston Texans,0.609374330871,7.0,Houston Texans,3.0,2.5
2,San Diego Chargers,0.561245211818,6.0,San Diego Chargers,6.0,3.0
2,Carolina Panthers,0.550576599958,5.0,Carolina Panthers,16.0,13.5
2,Green Bay Packers,0.535457575402,4.0,Green Bay Packers,2.0,-2.5
2,Buffalo Bills,0.48409993763,3.0,New York Jets,1.0,-1.0
2,Tampa Bay Buccaneers,0.380321610905,2.0,Arizona Cardinals,14.0,6.5
2,Philadelphia Eagles,0.245519920237,1.0,Chicago Bears,5.0,3.0
