gameWeek,predictTeam,predict_proba,probaGuess,favorite,lineGuess,Line
8,Cincinnati Bengals,0.725815588435,16.0,Cincinnati Bengals,15.0,10.0
8,New England Patriots,0.722640617467,15.0,New England Patriots,11.0,7.0
8,Pittsburgh Steelers,0.708933714191,14.0,Pittsburgh Steelers,7.0,-3.0
8,New Orleans Saints,0.700623859484,13.0,New Orleans Saints,13.0,9.0
8,Seattle Seahawks,0.69869973647,12.0,Seattle Seahawks,10.0,5.5
8,Philadelphia Eagles,0.697053338649,11.0,Philadelphia Eagles,16.0,13.0
8,Buffalo Bills,0.683998181945,10.0,Buffalo Bills,6.0,2.5
8,Minnesota Vikings,0.66122713752,9.0,Minnesota Vikings,14.0,-9.5
8,Kansas City Chiefs,0.651990581807,8.0,Kansas City Chiefs,12.0,7.5
8,Atlanta Falcons,0.644602702499,7.0,Atlanta Falcons,9.0,-4.5
8,Dallas Cowboys,0.624598551224,6.0,Dallas Cowboys,5.0,-2.5
8,Baltimore Ravens,0.562485645447,5.0,Baltimore Ravens,8.0,3.0
8,Tampa Bay Buccaneers,0.50690934066,4.0,Tampa Bay Buccaneers,4.0,2.0
