gameWeek,predictTeam,predict_proba,probaGuess,favorite,lineGuess,Line
9,Houston Texans,0.80635574946,16.0,Houston Texans,16.0,13.0
9,Philadelphia Eagles,0.772417633168,15.0,Philadelphia Eagles,15.0,8.0
9,Seattle Seahawks,0.742503629398,14.0,Seattle Seahawks,13.0,7.0
9,New Orleans Saints,0.729921666007,13.0,New Orleans Saints,14.0,7.0
9,Arizona Cardinals,0.67015175863,12.0,Arizona Cardinals,6.0,-2.0
9,Jacksonville Jaguars,0.617563591725,11.0,Jacksonville Jaguars,12.0,4.5
9,Los Angeles Rams,0.616147260048,10.0,Los Angeles Rams,10.0,-3.5
9,Buffalo Bills,0.604709057599,9.0,Buffalo Bills,9.0,-3.0
9,Tennessee Titans,0.600053820166,8.0,Tennessee Titans,11.0,3.5
9,Oakland Raiders,0.520401215372,7.0,Oakland Raiders,8.0,-3.0
9,Atlanta Falcons,0.496688510839,6.0,Carolina Panthers,5.0,1.0
9,Green Bay Packers,0.461905644578,5.0,Detroit Lions,7.0,-2.5
9,Kansas City Chiefs,0.443934051264,4.0,Dallas Cowboys,4.0,0.1
