gameWeek,predictTeam,predict_proba,probaGuess,favorite,lineGuess,Line
14,New England Patriots,0.826990986979,16.0,New England Patriots,15.0,7.0
14,Minnesota Vikings,0.816525194227,15.0,Minnesota Vikings,11.0,-3.5
14,Detroit Lions,0.786379336337,14.0,Detroit Lions,16.0,8.0
14,Carolina Panthers,0.784156787401,13.0,Carolina Panthers,2.0,1.0
14,Miami Dolphins,0.760438971864,12.0,Miami Dolphins,4.0,1.5
14,Tampa Bay Buccaneers,0.721564211687,11.0,Tampa Bay Buccaneers,8.0,2.5
14,Dallas Cowboys,0.608312240558,10.0,Dallas Cowboys,9.0,-3.0
14,Cincinnati Bengals,0.607480473956,9.0,Cincinnati Bengals,13.0,-6.0
14,Atlanta Falcons,0.540067333248,8.0,Atlanta Falcons,12.0,-6.0
14,Houston Texans,0.5,7.0,Indianapolis Colts,14.0,6.0
14,Green Bay Packers,0.488968170385,6.0,Seattle Seahawks,6.0,-2.5
14,Buffalo Bills,0.432704809951,5.0,Pittsburgh Steelers,5.0,-2.0
14,Philadelphia Eagles,0.419842591468,4.0,Washington Redskins,1.0,-1.0
14,Oakland Raiders,0.414852398492,3.0,Kansas City Chiefs,10.0,3.0
14,New York Jets,0.358550984901,2.0,San Francisco 49ers,7.0,2.5
14,Denver Broncos,0.176332178783,1.0,Tennessee Titans,3.0,1.0
