gameWeek,predictTeam,predict_proba,probaGuess,favorite,lineGuess,Line
7,Tennessee Titans,0.789433228554,16.0,Tennessee Titans,16.0,-6.0
7,Dallas Cowboys,0.787374779274,15.0,Dallas Cowboys,15.0,-6.0
7,Pittsburgh Steelers,0.732857737927,14.0,Pittsburgh Steelers,14.0,5.5
7,Seattle Seahawks,0.656714968141,13.0,Seattle Seahawks,12.0,-5.5
7,Philadelphia Eagles,0.65016014669,12.0,Philadelphia Eagles,10.0,5.0
7,Minnesota Vikings,0.646984290178,11.0,Minnesota Vikings,13.0,5.5
7,New England Patriots,0.641400501391,10.0,New England Patriots,8.0,3.5
7,Carolina Panthers,0.631808121554,9.0,Carolina Panthers,3.0,-3.0
7,Kansas City Chiefs,0.627771279805,8.0,Kansas City Chiefs,5.0,-3.0
7,Miami Dolphins,0.600761709218,7.0,Miami Dolphins,7.0,3.0
7,Buffalo Bills,0.588285296862,6.0,Buffalo Bills,6.0,3.0
7,Los Angeles Rams,0.557810935088,5.0,Los Angeles Rams,9.0,3.5
7,Indianapolis Colts,0.489400402648,4.0,Jacksonville Jaguars,4.0,-3.0
7,Green Bay Packers,0.471670273061,3.0,New Orleans Saints,11.0,-5.5
7,Denver Broncos,0.414332626998,2.0,Los Angeles Chargers,2.0,1.0
