gameWeek,predictTeam,predict_proba,probaGuess,favorite,lineGuess,Line
6,Houston Texans,0.853351997332,16.0,Houston Texans,13.0,9.5
6,Denver Broncos,0.853134541797,15.0,Denver Broncos,16.0,12.0
6,Washington Redskins,0.847833732859,14.0,Washington Redskins,14.0,10.0
6,Atlanta Falcons,0.788698123077,13.0,Atlanta Falcons,15.0,11.5
6,Baltimore Ravens,0.782716203016,12.0,Baltimore Ravens,11.0,6.5
6,New England Patriots,0.718123478629,11.0,New England Patriots,12.0,-9.5
6,Kansas City Chiefs,0.690202528952,10.0,Kansas City Chiefs,9.0,4.5
6,Oakland Raiders,0.685503960645,9.0,Oakland Raiders,7.0,3.0
6,Green Bay Packers,0.552725301452,8.0,Green Bay Packers,6.0,-3.0
6,New Orleans Saints,0.536838043138,7.0,New Orleans Saints,10.0,5.5
6,Carolina Panthers,0.533955973485,6.0,Carolina Panthers,8.0,3.5
6,Jacksonville Jaguars,0.524832249437,5.0,Jacksonville Jaguars,5.0,2.5
6,Tampa Bay Buccaneers,0.513744388535,4.0,Tampa Bay Buccaneers,4.0,-2.0
6,Indianapolis Colts,0.492974026326,3.0,Tennessee Titans,3.0,0.1
