gameWeek,predictTeam,predict_proba,probaGuess,favorite,lineGuess,Line
16,Baltimore Ravens,0.866040917809,16.0,Baltimore Ravens,16.0,13.5
16,New England Patriots,0.846236664317,15.0,New England Patriots,15.0,12.0
16,Pittsburgh Steelers,0.816756064815,14.0,Pittsburgh Steelers,12.0,-9.5
16,Kansas City Chiefs,0.806895216492,13.0,Kansas City Chiefs,14.0,10.5
16,Carolina Panthers,0.795805802265,12.0,Carolina Panthers,13.0,10.0
16,Chicago Bears,0.790359163553,11.0,Chicago Bears,8.0,6.5
16,Philadelphia Eagles,0.785370261747,10.0,Philadelphia Eagles,11.0,9.0
16,Jacksonville Jaguars,0.705774605426,9.0,Jacksonville Jaguars,4.0,-4.0
16,Dallas Cowboys,0.696187404704,8.0,Dallas Cowboys,5.0,5.0
16,Minnesota Vikings,0.692481459357,7.0,Minnesota Vikings,10.0,-9.0
16,Arizona Cardinals,0.688035633085,6.0,Arizona Cardinals,1.0,3.5
16,Los Angeles Chargers,0.674697211931,5.0,Los Angeles Chargers,9.0,-7.0
16,Detroit Lions,0.674093971475,4.0,Detroit Lions,3.0,-4.0
16,Washington Redskins,0.652809605098,3.0,Washington Redskins,2.0,3.5
16,New Orleans Saints,0.609658448393,2.0,New Orleans Saints,6.0,5.5
16,Los Angeles Rams,0.599417720091,1.0,Los Angeles Rams,7.0,-6.5
