gameWeek,predictTeam,predict_proba,probaGuess,favorite,lineGuess,Line
3,Pittsburgh Steelers,0.888041371876,16.0,Pittsburgh Steelers,14.0,-7.5
3,Green Bay Packers,0.842190871319,15.0,Green Bay Packers,15.0,9.0
3,Carolina Panthers,0.836420112562,14.0,Carolina Panthers,11.0,5.5
3,Kansas City Chiefs,0.820856555366,13.0,Kansas City Chiefs,9.0,-3.0
3,New England Patriots,0.794263703049,12.0,New England Patriots,16.0,13.5
3,Miami Dolphins,0.737292114061,11.0,Miami Dolphins,12.0,-6.0
3,Philadelphia Eagles,0.712099917273,10.0,Philadelphia Eagles,13.0,6.0
3,Baltimore Ravens,0.696966192671,9.0,Baltimore Ravens,10.0,-3.5
3,Oakland Raiders,0.682513237475,8.0,Oakland Raiders,8.0,-3.0
3,Denver Broncos,0.658873749023,7.0,Denver Broncos,6.0,-3.0
3,Los Angeles Rams,0.640552281639,6.0,Los Angeles Rams,3.0,-2.5
3,Dallas Cowboys,0.557060601194,5.0,Dallas Cowboys,5.0,-3.0
3,Tennessee Titans,0.537312909168,4.0,Tennessee Titans,4.0,2.5
3,Minnesota Vikings,0.505490868556,3.0,Minnesota Vikings,2.0,1.0
3,Detroit Lions,0.477631921727,2.0,Atlanta Falcons,7.0,-3.0
3,Indianapolis Colts,0.38475355033,1.0,Cleveland Browns,1.0,-1.0
