gameWeek,predictTeam,predict_proba,probaGuess,favorite,lineGuess,Line
15,Philadelphia Eagles,0.849173334778,16.0,Philadelphia Eagles,13.0,-7.5
15,New Orleans Saints,0.802080026649,15.0,New Orleans Saints,16.0,15.5
15,Jacksonville Jaguars,0.78053671734,14.0,Jacksonville Jaguars,15.0,11.0
15,Detroit Lions,0.762161801609,13.0,Detroit Lions,10.0,5.5
15,Carolina Panthers,0.745793160907,12.0,Carolina Panthers,7.0,3.0
15,Minnesota Vikings,0.728003253645,11.0,Minnesota Vikings,14.0,10.5
15,Baltimore Ravens,0.702131947808,10.0,Baltimore Ravens,12.0,-7.0
15,Atlanta Falcons,0.667485293685,9.0,Atlanta Falcons,11.0,-6.0
15,Buffalo Bills,0.639095794562,8.0,Buffalo Bills,8.0,3.5
15,Seattle Seahawks,0.593150082769,7.0,Seattle Seahawks,4.0,2.5
15,Oakland Raiders,0.494025923162,6.0,Dallas Cowboys,5.0,-3.0
15,Indianapolis Colts,0.471288413289,5.0,Denver Broncos,3.0,-2.5
15,Arizona Cardinals,0.425798450121,4.0,Washington Redskins,9.0,4.5
15,Kansas City Chiefs,0.257460789959,3.0,Los Angeles Chargers,1.0,-1.0
15,Pittsburgh Steelers,0.174513743819,2.0,New England Patriots,6.0,-3.0
15,Tennessee Titans,0.0468759348573,1.0,San Francisco 49ers,2.0,2.0
