gameWeek,predictTeam,predict_proba,probaGuess,favorite,lineGuess,Line
16,Arizona Cardinals,0.896631474115,16.0,Arizona Cardinals,1.0,3.5
16,Philadelphia Eagles,0.821855710412,15.0,Philadelphia Eagles,11.0,9.0
16,Carolina Panthers,0.764173646205,14.0,Carolina Panthers,13.0,10.0
16,Pittsburgh Steelers,0.762978133375,13.0,Pittsburgh Steelers,12.0,-9.5
16,Baltimore Ravens,0.718601828698,12.0,Baltimore Ravens,16.0,13.5
16,Chicago Bears,0.683953896166,11.0,Chicago Bears,8.0,6.5
16,Washington Redskins,0.66569495918,10.0,Washington Redskins,2.0,3.5
16,Jacksonville Jaguars,0.660227870153,9.0,Jacksonville Jaguars,4.0,-4.0
16,Kansas City Chiefs,0.619604746464,8.0,Kansas City Chiefs,14.0,10.5
16,New England Patriots,0.615777228619,7.0,New England Patriots,15.0,12.0
16,Minnesota Vikings,0.610199987962,6.0,Minnesota Vikings,10.0,-9.0
16,Dallas Cowboys,0.554585778416,5.0,Dallas Cowboys,5.0,5.0
16,Detroit Lions,0.543924692276,4.0,Detroit Lions,3.0,-4.0
16,New Orleans Saints,0.523714952823,3.0,New Orleans Saints,6.0,5.5
16,New York Jets,0.275067428827,2.0,Los Angeles Chargers,9.0,-7.0
16,Tennessee Titans,0.24383400551,1.0,Los Angeles Rams,7.0,-6.5
