gameWeek,predictTeam,predict_proba,probaGuess,favorite,lineGuess,Line
11,Kansas City Chiefs,0.804330253071,16.0,Kansas City Chiefs,16.0,-10.5
11,Miami Dolphins,0.787734404973,15.0,Miami Dolphins,4.0,1.0
11,New England Patriots,0.757344853127,14.0,New England Patriots,12.0,-7.0
11,New Orleans Saints,0.744942269568,13.0,New Orleans Saints,15.0,7.5
11,Seattle Seahawks,0.707766608133,12.0,Seattle Seahawks,9.0,3.0
11,Detroit Lions,0.695881783307,11.0,Detroit Lions,8.0,-3.0
11,Denver Broncos,0.69287014694,10.0,Denver Broncos,6.0,2.5
11,Philadelphia Eagles,0.683752494679,9.0,Philadelphia Eagles,10.0,-4.0
11,Pittsburgh Steelers,0.674395599783,8.0,Pittsburgh Steelers,13.0,7.0
11,Jacksonville Jaguars,0.668381925162,7.0,Jacksonville Jaguars,14.0,-7.5
11,Minnesota Vikings,0.666745998479,6.0,Minnesota Vikings,7.0,2.5
11,Houston Texans,0.611325197981,5.0,Houston Texans,3.0,0.1
11,Buffalo Bills,0.442700262316,4.0,Los Angeles Chargers,11.0,4.0
11,Green Bay Packers,0.380419538416,3.0,Baltimore Ravens,5.0,-2.0
