gameWeek,predictTeam,predict_proba,probaGuess,favorite,lineGuess,Line
16,Baltimore Ravens,0.869799312902,16.0,Baltimore Ravens,16.0,13.5
16,New England Patriots,0.855621845945,15.0,New England Patriots,15.0,12.0
16,Carolina Panthers,0.825430264392,14.0,Carolina Panthers,13.0,10.0
16,Pittsburgh Steelers,0.823642232795,13.0,Pittsburgh Steelers,12.0,-9.5
16,Kansas City Chiefs,0.809149283358,12.0,Kansas City Chiefs,14.0,10.5
16,Philadelphia Eagles,0.800371422275,11.0,Philadelphia Eagles,11.0,9.0
16,Chicago Bears,0.780241183903,10.0,Chicago Bears,8.0,6.5
16,Minnesota Vikings,0.741870589748,9.0,Minnesota Vikings,10.0,-9.0
16,Jacksonville Jaguars,0.70434088033,8.0,Jacksonville Jaguars,4.0,-4.0
16,Arizona Cardinals,0.700813949739,7.0,Arizona Cardinals,1.0,3.5
16,Dallas Cowboys,0.692423488172,6.0,Dallas Cowboys,5.0,5.0
16,Los Angeles Chargers,0.685617659524,5.0,Los Angeles Chargers,9.0,-7.0
16,Detroit Lions,0.674856226492,4.0,Detroit Lions,3.0,-4.0
16,New Orleans Saints,0.658103977983,3.0,New Orleans Saints,6.0,5.5
16,Washington Redskins,0.65684018444,2.0,Washington Redskins,2.0,3.5
16,Los Angeles Rams,0.630215783786,1.0,Los Angeles Rams,7.0,-6.5
